IP地址	端口	回源端口	TLS	数据中心	地区	城市	TCP延迟(ms)	速度(MB/s)
8.219.102.252	8880	8880	FALSE	SIN	Asia Pacific	Singapore	7	9.15
8.217.250.5	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	65	9.15
8.222.144.117	80	80	FALSE	SIN	Asia Pacific	Singapore	16	9.15
47.74.41.87	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	69	9.14
47.236.103.153	8443	8443	TRUE	SIN	Asia Pacific	Singapore	118	9.14
8.222.160.61	8443	8443	TRUE	SIN	Asia Pacific	Singapore	114	9.14
47.245.34.36	2052	2052	FALSE	LAX	North America	Los Angeles	180	9.14
47.245.41.169	2086	2086	FALSE	SIN	Asia Pacific	Singapore	165	9.14
47.245.57.109	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	174	9.13
47.236.96.141	8443	8443	TRUE	SIN	Asia Pacific	Singapore	130	9.13
8.219.134.63	8443	8443	TRUE	SIN	Asia Pacific	Singapore	82	9.11
47.236.5.223	2053	2053	TRUE	SIN	Asia Pacific	Singapore	58	9.11
8.219.134.117	2083	2083	TRUE	SIN	Asia Pacific	Singapore	83	9.11
8.218.3.12	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	59	9.11
47.74.41.136	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	99	9.1
8.219.137.50	2087	2087	TRUE	SIN	Asia Pacific	Singapore	125	9.1
8.222.223.34	2053	2053	TRUE	SIN	Asia Pacific	Singapore	68	9.1
8.219.67.133	2087	2087	TRUE	SIN	Asia Pacific	Singapore	76	9.1
8.210.250.120	2095	2095	FALSE	SIN	Asia Pacific	Singapore	70	9.1
8.219.4.122	2095	2095	FALSE	SIN	Asia Pacific	Singapore	5	9.1
47.245.41.169	8443	8443	TRUE	LAX	North America	Los Angeles	331	9.1
8.217.167.88	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	65	9.1
47.236.7.206	8080	8080	FALSE	SIN	Asia Pacific	Singapore	28	9.1
8.219.103.57	2083	2083	TRUE	SIN	Asia Pacific	Singapore	91	9.09
8.219.172.128	8080	8080	FALSE	SIN	Asia Pacific	Singapore	5	9.09
8.218.149.193	2096	2096	TRUE	SIN	Asia Pacific	Singapore	88	9.09
8.219.87.34	2053	2053	TRUE	SIN	Asia Pacific	Singapore	42	9.09
8.219.126.3	2082	2082	FALSE	SIN	Asia Pacific	Singapore	10	9.09
47.245.29.234	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	161	9.09
47.74.10.135	80	80	FALSE	NRT	Asia Pacific	Tokyo	77	9.09
47.245.80.142	2053	2053	TRUE	SIN	Asia Pacific	Singapore	70	9.09
47.245.14.216	2082	2082	FALSE	SIN	Asia Pacific	Singapore	161	9.09
8.210.146.108	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	87	9.08
47.74.27.211	8880	8880	FALSE	SIN	Asia Pacific	Singapore	174	9.08
8.210.21.65	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	35	9.08
8.222.238.141	2096	2096	TRUE	SIN	Asia Pacific	Singapore	47	9.08
47.74.3.2	2096	2096	TRUE	LAX	North America	Los Angeles	217	9.08
8.219.173.195	2082	2082	FALSE	SIN	Asia Pacific	Singapore	10	9.08
47.74.27.151	2053	2053	TRUE	SIN	Asia Pacific	Singapore	225	9.08
8.219.78.1	2095	2095	FALSE	SIN	Asia Pacific	Singapore	7	9.08
8.219.3.53	2095	2095	FALSE	SIN	Asia Pacific	Singapore	4	9.07
8.219.106.15	2082	2082	FALSE	SIN	Asia Pacific	Singapore	13	9.07
47.245.37.94	2087	2087	TRUE	SIN	Asia Pacific	Singapore	220	9.07
47.74.34.135	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	74	9.07
47.245.12.179	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	76	9.07
47.236.103.153	8880	8880	FALSE	SIN	Asia Pacific	Singapore	39	9.06
47.91.21.202	2083	2083	TRUE	SIN	Asia Pacific	Singapore	204	9.06
47.236.144.208	2096	2096	TRUE	SIN	Asia Pacific	Singapore	85	9.06
8.222.154.227	2052	2052	FALSE	SIN	Asia Pacific	Singapore	14	9.06
47.74.43.95	2082	2082	FALSE	LAX	North America	Los Angeles	188	9.06
8.219.122.55	2087	2087	TRUE	SIN	Asia Pacific	Singapore	115	9.06
8.219.111.175	80	80	FALSE	SIN	Asia Pacific	Singapore	7	9.06
8.222.175.78	2086	2086	FALSE	SIN	Asia Pacific	Singapore	18	9.06
47.91.16.198	2095	0	FALSE	SIN	Asia Pacific	Singapore	152	9.06
8.219.60.68	8080	8080	FALSE	SIN	Asia Pacific	Singapore	25	9.05
8.219.157.97	2083	2083	TRUE	SIN	Asia Pacific	Singapore	66	9.05
8.219.103.57	80	80	FALSE	SIN	Asia Pacific	Singapore	17	9.04
8.219.101.72	2095	2095	FALSE	SIN	Asia Pacific	Singapore	23	9.04
8.222.145.110	2082	2082	FALSE	SIN	Asia Pacific	Singapore	22	9.04
47.74.13.239	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	81	9.04
47.245.11.118	2096	2096	TRUE	LAX	North America	Los Angeles	278	9.04
8.222.227.191	2096	2096	TRUE	SIN	Asia Pacific	Singapore	56	9.04
47.74.3.2	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	80	9.04
8.222.210.182	2052	2052	FALSE	SIN	Asia Pacific	Singapore	7	9.04
8.222.154.227	8880	8880	FALSE	SIN	Asia Pacific	Singapore	10	9.04
47.245.4.143	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	76	9.04
8.219.100.168	2083	2083	TRUE	SIN	Asia Pacific	Singapore	88	9.03
47.245.42.210	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	235	9.03
47.74.50.249	8080	8080	FALSE	SIN	Asia Pacific	Singapore	153	9.03
47.236.99.131	2086	2086	FALSE	SIN	Asia Pacific	Singapore	46	9.03
47.236.94.109	2053	2053	TRUE	SIN	Asia Pacific	Singapore	102	9.03
8.222.144.117	8443	8443	TRUE	SIN	Asia Pacific	Singapore	89	9.03
8.219.106.156	2087	2087	TRUE	SIN	Asia Pacific	Singapore	68	9.03
47.245.41.84	80	80	FALSE	HKG	Asia Pacific	Hong Kong	171	9.02
8.222.130.137	2083	2083	TRUE	SIN	Asia Pacific	Singapore	101	9.02
47.245.10.77	2053	2053	TRUE	SIN	Asia Pacific	Singapore	236	9.02
8.222.236.229	2086	2086	FALSE	SIN	Asia Pacific	Singapore	18	9.02
8.219.111.147	443	443	TRUE	SIN	Asia Pacific	Singapore	64	9.02
47.251.74.226	80	80	FALSE	LAX	North America	Los Angeles	378	9.01
8.219.100.155	2053	2053	TRUE	SIN	Asia Pacific	Singapore	113	9.01
8.222.180.86	2053	2053	TRUE	SIN	Asia Pacific	Singapore	86	9.01
47.245.55.94	80	80	FALSE	NRT	Asia Pacific	Tokyo	76	9.01
47.91.22.115	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	139	9.01
8.219.92.89	8080	8080	FALSE	SIN	Asia Pacific	Singapore	8	9.01
47.74.11.251	2053	0	TRUE	HKG	Asia Pacific	Hong Kong	173	9.01
8.222.138.164	2086	2086	FALSE	SIN	Asia Pacific	Singapore	26	9.01
47.245.80.142	2082	2082	FALSE	SIN	Asia Pacific	Singapore	11	9.01
47.245.34.36	80	80	FALSE	SIN	Asia Pacific	Singapore	251	9.01
47.91.14.62	2082	2082	FALSE	LAX	North America	Los Angeles	179	9.01
47.242.176.237	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	65	9
47.74.10.135	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	72	9
47.245.10.156	80	80	FALSE	NRT	Asia Pacific	Tokyo	78	9
47.245.42.162	2083	2083	TRUE	LAX	North America	Los Angeles	245	9
47.74.54.145	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	98	9
47.245.38.233	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	287	9
8.209.243.172	2082	2082	FALSE	SIN	Asia Pacific	Singapore	347	9
47.245.37.37	2087	2087	TRUE	SIN	Asia Pacific	Singapore	195	9
47.74.14.85	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	76	9
47.245.29.162	8443	8443	TRUE	SIN	Asia Pacific	Singapore	289	9
8.218.181.189	2082	2082	FALSE	SIN	Asia Pacific	Singapore	78	9
8.222.159.252	2095	2095	FALSE	SIN	Asia Pacific	Singapore	25	8.99
47.236.148.174	2096	2096	TRUE	SIN	Asia Pacific	Singapore	66	8.99
47.236.116.182	8880	8880	FALSE	SIN	Asia Pacific	Singapore	38	8.99
8.222.221.90	8443	8443	TRUE	SIN	Asia Pacific	Singapore	70	8.99
8.222.136.196	2095	2095	FALSE	SIN	Asia Pacific	Singapore	60	8.99
8.219.173.239	8880	8880	FALSE	SIN	Asia Pacific	Singapore	13	8.99
8.209.242.25	8080	8080	FALSE	SIN	Asia Pacific	Singapore	156	8.98
47.245.14.12	80	80	FALSE	LAX	North America	Los Angeles	184	8.98
47.245.57.38	80	80	FALSE	HKG	Asia Pacific	Hong Kong	165	8.98
8.219.115.215	2087	2087	TRUE	SIN	Asia Pacific	Singapore	71	8.98
47.245.39.28	80	80	FALSE	NRT	Asia Pacific	Tokyo	93	8.98
8.222.249.98	2086	2086	FALSE	SIN	Asia Pacific	Singapore	33	8.98
47.245.40.55	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	162	8.98
47.245.40.55	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	270	8.98
47.245.4.143	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	284	8.98
47.74.3.2	2082	2082	FALSE	SIN	Asia Pacific	Singapore	164	8.98
8.222.164.209	2053	2053	TRUE	SIN	Asia Pacific	Singapore	88	8.98
47.74.18.121	2096	2096	TRUE	SIN	Asia Pacific	Singapore	216	8.97
8.217.248.220	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	62	8.97
47.74.27.151	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	73	8.97
8.217.49.34	2086	2086	FALSE	SIN	Asia Pacific	Singapore	72	8.97
47.245.107.174	2052	2052	FALSE	SIN	Asia Pacific	Singapore	10	8.97
47.74.11.219	80	80	FALSE	NRT	Asia Pacific	Tokyo	75	8.96
47.74.11.251	80	80	FALSE	NRT	Asia Pacific	Tokyo	73	8.96
8.219.74.35	2053	2053	TRUE	SIN	Asia Pacific	Singapore	101	8.96
47.245.4.219	8880	8880	FALSE	SIN	Asia Pacific	Singapore	168	8.96
8.219.73.188	2053	2053	TRUE	SIN	Asia Pacific	Singapore	106	8.96
47.74.41.87	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	274	8.96
8.219.73.188	2082	2082	FALSE	SIN	Asia Pacific	Singapore	20	8.96
47.236.15.73	2083	2083	TRUE	SIN	Asia Pacific	Singapore	145	8.95
47.245.90.176	2086	2086	FALSE	SIN	Asia Pacific	Singapore	6	8.95
47.236.97.254	2052	2052	FALSE	SIN	Asia Pacific	Singapore	44	8.95
47.245.118.70	8080	8080	FALSE	SIN	Asia Pacific	Singapore	20	8.94
8.222.144.219	2096	2096	TRUE	SIN	Asia Pacific	Singapore	124	8.94
47.245.40.55	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	184	8.94
47.245.115.6	8443	8443	TRUE	SIN	Asia Pacific	Singapore	58	8.93
47.245.57.38	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	160	8.93
8.219.5.10	2052	2052	FALSE	SIN	Asia Pacific	Singapore	3	8.93
47.245.8.156	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	154	8.93
47.236.144.48	8080	8080	FALSE	SIN	Asia Pacific	Singapore	31	8.93
8.219.170.180	8443	8443	TRUE	SIN	Asia Pacific	Singapore	90	8.92
47.74.12.139	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	79	8.92
47.245.4.219	2053	2053	TRUE	SIN	Asia Pacific	Singapore	220	8.91
47.245.62.84	2087	2087	TRUE	SIN	Asia Pacific	Singapore	214	8.91
47.245.59.133	8080	8080	FALSE	SIN	Asia Pacific	Singapore	159	8.9
8.218.243.95	80	80	FALSE	SIN	Asia Pacific	Singapore	83	8.9
8.222.144.219	2095	2095	FALSE	SIN	Asia Pacific	Singapore	25	8.9
47.245.53.101	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	84	8.9
8.222.221.86	2096	2096	TRUE	SIN	Asia Pacific	Singapore	91	8.89
47.245.57.109	2082	2082	FALSE	LAX	North America	Los Angeles	193	8.89
8.219.67.133	2095	2095	FALSE	SIN	Asia Pacific	Singapore	19	8.89
47.245.62.84	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	173	8.89
47.245.41.69	8880	8880	FALSE	LAX	North America	Los Angeles	183	8.89
47.245.118.197	80	80	FALSE	SIN	Asia Pacific	Singapore	28	8.89
47.74.33.65	2052	2052	FALSE	SIN	Asia Pacific	Singapore	161	8.89
47.74.39.194	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	167	8.89
47.245.42.210	2087	2087	TRUE	LAX	North America	Los Angeles	193	8.89
47.245.10.123	8080	8080	FALSE	LAX	North America	Los Angeles	176	8.88
47.74.54.33	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	292	8.88
8.219.79.74	2053	2053	TRUE	SIN	Asia Pacific	Singapore	59	8.88
8.218.8.142	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	38	8.88
8.218.48.92	2095	2095	FALSE	SIN	Asia Pacific	Singapore	71	8.88
8.222.197.251	2096	2096	TRUE	SIN	Asia Pacific	Singapore	74	8.88
8.222.180.86	8880	8880	FALSE	SIN	Asia Pacific	Singapore	20	8.88
47.236.116.182	2096	2096	TRUE	SIN	Asia Pacific	Singapore	153	8.88
8.219.84.214	2096	2096	TRUE	SIN	Asia Pacific	Singapore	109	8.88
8.222.193.65	2083	2083	TRUE	SIN	Asia Pacific	Singapore	105	8.88
8.222.208.83	2086	2086	FALSE	SIN	Asia Pacific	Singapore	57	8.87
47.245.54.197	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	95	8.87
8.222.168.24	2053	2053	TRUE	SIN	Asia Pacific	Singapore	146	8.87
47.245.34.36	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	170	8.87
47.74.15.80	8080	8080	FALSE	SIN	Asia Pacific	Singapore	151	8.87
47.245.37.98	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	87	8.87
47.91.22.115	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	98	8.86
47.91.3.87	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	74	8.86
47.74.9.174	2052	2052	FALSE	SIN	Asia Pacific	Singapore	152	8.85
47.245.86.230	2087	2087	TRUE	SIN	Asia Pacific	Singapore	48	8.85
47.74.4.47	80	80	FALSE	SIN	Asia Pacific	Singapore	157	8.85
8.219.141.174	443	443	TRUE	SIN	Asia Pacific	Singapore	104	8.85
8.222.154.227	2095	2095	FALSE	SIN	Asia Pacific	Singapore	25	8.85
47.245.37.37	2095	2095	FALSE	SIN	Asia Pacific	Singapore	166	8.84
47.245.29.234	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	159	8.84
8.219.93.85	2096	2096	TRUE	SIN	Asia Pacific	Singapore	70	8.84
8.222.150.197	2086	2086	FALSE	SIN	Asia Pacific	Singapore	18	8.84
47.236.147.146	2096	2096	TRUE	SIN	Asia Pacific	Singapore	114	8.84
8.222.145.110	2086	2086	FALSE	SIN	Asia Pacific	Singapore	36	8.84
8.222.255.15	443	443	TRUE	SIN	Asia Pacific	Singapore	90	8.84
47.74.4.47	2082	2082	FALSE	SIN	Asia Pacific	Singapore	168	8.83
8.219.167.65	80	80	FALSE	SIN	Asia Pacific	Singapore	3	8.83
8.222.168.155	8880	8880	FALSE	SIN	Asia Pacific	Singapore	17	8.83
47.245.90.176	2082	2082	FALSE	SIN	Asia Pacific	Singapore	4	8.83
47.245.33.163	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	77	8.83
8.219.4.122	8080	8080	FALSE	SIN	Asia Pacific	Singapore	2	8.83
8.219.185.191	2052	2052	FALSE	SIN	Asia Pacific	Singapore	30	8.83
47.74.3.2	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	220	8.83
8.219.6.157	2096	2096	TRUE	SIN	Asia Pacific	Singapore	56	8.83
47.245.62.84	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	78	8.83
8.222.150.197	2053	2053	TRUE	SIN	Asia Pacific	Singapore	157	8.82
8.219.53.142	8080	8080	FALSE	SIN	Asia Pacific	Singapore	28	8.82
47.236.96.141	8080	8080	FALSE	SIN	Asia Pacific	Singapore	48	8.82
47.245.114.163	2086	2086	FALSE	SIN	Asia Pacific	Singapore	10	8.82
47.74.10.135	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	72	8.82
8.210.55.134	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	88	8.82
47.76.94.15	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	42	8.82
8.219.106.156	2053	2053	TRUE	SIN	Asia Pacific	Singapore	134	8.81
47.245.37.12	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	174	8.8
47.245.56.29	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	86	8.8
47.243.42.219	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	88	8.8
47.91.21.149	2083	0	TRUE	SIN	Asia Pacific	Singapore	152	8.8
8.219.175.127	2082	2082	FALSE	SIN	Asia Pacific	Singapore	19	8.79
47.74.50.249	8880	8880	FALSE	LAX	North America	Los Angeles	186	8.79
8.219.154.107	8443	8443	TRUE	SIN	Asia Pacific	Singapore	46	8.78
8.222.238.141	2053	2053	TRUE	SIN	Asia Pacific	Singapore	158	8.78
47.245.39.49	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	161	8.78
47.245.37.89	2087	2087	TRUE	LAX	North America	Los Angeles	208	8.78
47.91.3.112	2086	2086	FALSE	SIN	Asia Pacific	Singapore	321	8.78
47.245.33.56	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	79	8.78
47.74.34.135	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	79	8.78
8.219.84.102	443	443	TRUE	SIN	Asia Pacific	Singapore	7	8.77
8.219.141.174	2087	2087	TRUE	SIN	Asia Pacific	Singapore	103	8.77
8.222.137.192	2095	2095	FALSE	SIN	Asia Pacific	Singapore	31	8.77
47.236.88.181	80	80	FALSE	SIN	Asia Pacific	Singapore	20	8.77
47.245.9.99	80	80	FALSE	HKG	Asia Pacific	Hong Kong	174	8.76
47.91.21.107	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	153	8.76
8.219.82.35	2096	2096	TRUE	SIN	Asia Pacific	Singapore	87	8.76
8.219.82.177	2083	2083	TRUE	SIN	Asia Pacific	Singapore	86	8.76
47.245.10.156	2052	2052	FALSE	SIN	Asia Pacific	Singapore	199	8.76
47.236.7.246	8443	8443	TRUE	SIN	Asia Pacific	Singapore	50	8.75
8.210.55.134	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	67	8.75
47.245.11.108	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	78	8.75
8.219.134.63	2087	2087	TRUE	SIN	Asia Pacific	Singapore	91	8.75
8.222.138.164	2086	2086	FALSE	SIN	Asia Pacific	Singapore	10	8.75
8.219.152.195	2086	2086	FALSE	SIN	Asia Pacific	Singapore	3	8.75
47.74.49.62	8880	8880	FALSE	SIN	Asia Pacific	Singapore	165	8.75
8.219.114.201	8080	8080	FALSE	SIN	Asia Pacific	Singapore	7	8.74
47.242.155.183	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	139	8.74
8.222.128.131	8880	8880	FALSE	SIN	Asia Pacific	Singapore	16	8.74
8.219.84.214	2095	2095	FALSE	SIN	Asia Pacific	Singapore	11	8.74
8.222.159.252	8443	8443	TRUE	SIN	Asia Pacific	Singapore	139	8.74
47.245.37.29	2082	2082	FALSE	SIN	Asia Pacific	Singapore	157	8.74
47.236.7.246	2083	2083	TRUE	SIN	Asia Pacific	Singapore	89	8.73
47.91.21.149	2087	0	TRUE	LAX	North America	Los Angeles	182	8.73
47.236.83.196	2087	2087	TRUE	SIN	Asia Pacific	Singapore	39	8.73
47.74.4.47	2086	2086	FALSE	SIN	Asia Pacific	Singapore	149	8.73
8.219.101.138	8443	8443	TRUE	SIN	Asia Pacific	Singapore	51	8.72
8.219.103.126	2096	2096	TRUE	SIN	Asia Pacific	Singapore	70	8.72
47.245.29.162	2053	2053	TRUE	SIN	Asia Pacific	Singapore	335	8.72
47.245.41.169	2082	2082	FALSE	SIN	Asia Pacific	Singapore	161	8.71
8.219.170.223	2096	2096	TRUE	SIN	Asia Pacific	Singapore	72	8.71
47.74.26.196	80	80	FALSE	HKG	Asia Pacific	Hong Kong	163	8.71
8.222.223.34	2082	2082	FALSE	SIN	Asia Pacific	Singapore	30	8.71
8.218.22.210	2095	2095	FALSE	SIN	Asia Pacific	Singapore	89	8.71
47.76.80.72	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	37	8.71
47.245.14.160	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	174	8.71
47.245.33.163	80	80	FALSE	NRT	Asia Pacific	Tokyo	155	8.71
47.91.3.87	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	102	8.71
8.219.145.245	2053	2053	TRUE	SIN	Asia Pacific	Singapore	70	8.7
47.74.12.139	2087	2087	TRUE	LAX	North America	Los Angeles	254	8.7
8.217.207.60	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	54	8.7
8.222.180.86	2082	2082	FALSE	SIN	Asia Pacific	Singapore	20	8.7
47.245.62.84	8880	8880	FALSE	SIN	Asia Pacific	Singapore	161	8.7
47.236.65.177	80	80	FALSE	SIN	Asia Pacific	Singapore	34	8.7
8.219.173.239	80	80	FALSE	SIN	Asia Pacific	Singapore	8	8.7
8.219.78.1	2086	2086	FALSE	SIN	Asia Pacific	Singapore	8	8.7
8.222.180.86	2095	2095	FALSE	SIN	Asia Pacific	Singapore	32	8.7
8.218.22.210	8880	8880	FALSE	SIN	Asia Pacific	Singapore	105	8.69
8.222.159.252	2086	2086	FALSE	SIN	Asia Pacific	Singapore	17	8.69
47.245.33.56	80	80	FALSE	NRT	Asia Pacific	Tokyo	176	8.69
47.245.37.37	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	176	8.69
47.245.30.65	8080	8080	FALSE	LAX	North America	Los Angeles	173	8.69
47.245.37.89	8443	8443	TRUE	SIN	Asia Pacific	Singapore	210	8.69
8.219.137.50	2083	2083	TRUE	SIN	Asia Pacific	Singapore	85	8.69
8.209.243.137	8080	8080	FALSE	SIN	Asia Pacific	Singapore	153	8.68
47.245.52.153	80	80	FALSE	NRT	Asia Pacific	Tokyo	77	8.68
47.74.27.151	2082	2082	FALSE	SIN	Asia Pacific	Singapore	167	8.68
47.74.27.211	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	170	8.68
47.245.56.50	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	78	8.67
8.219.72.50	8443	8443	TRUE	SIN	Asia Pacific	Singapore	92	8.67
47.245.39.49	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	166	8.67
47.74.34.38	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	86	8.67
47.236.144.48	80	80	FALSE	SIN	Asia Pacific	Singapore	40	8.67
8.219.106.156	8443	8443	TRUE	SIN	Asia Pacific	Singapore	112	8.67
8.222.154.50	8443	8443	TRUE	SIN	Asia Pacific	Singapore	64	8.67
8.219.65.191	2095	2095	FALSE	SIN	Asia Pacific	Singapore	25	8.66
8.222.244.123	2087	2087	TRUE	SIN	Asia Pacific	Singapore	78	8.66
47.91.31.231	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	73	8.66
8.218.243.95	8080	8080	FALSE	SIN	Asia Pacific	Singapore	183	8.66
8.222.137.166	2052	2052	FALSE	SIN	Asia Pacific	Singapore	50	8.66
47.236.97.90	2087	2087	TRUE	SIN	Asia Pacific	Singapore	51	8.66
8.219.106.15	2053	2053	TRUE	SIN	Asia Pacific	Singapore	57	8.66
47.245.114.163	2086	2086	FALSE	SIN	Asia Pacific	Singapore	8	8.65
8.222.160.61	2095	2095	FALSE	SIN	Asia Pacific	Singapore	46	8.65
47.245.115.6	443	443	TRUE	SIN	Asia Pacific	Singapore	77	8.65
47.245.33.158	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	78	8.65
47.74.54.33	2087	2087	TRUE	LAX	North America	Los Angeles	237	8.64
47.245.4.189	80	80	FALSE	LAX	North America	Los Angeles	184	8.64
47.245.57.38	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	159	8.64
47.245.33.56	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	80	8.64
8.222.190.225	2082	2082	FALSE	SIN	Asia Pacific	Singapore	35	8.64
8.222.137.166	2082	2082	FALSE	SIN	Asia Pacific	Singapore	24	8.64
47.245.54.140	2095	2095	FALSE	SIN	Asia Pacific	Singapore	157	8.64
47.74.0.183	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	79	8.64
47.74.26.196	80	80	FALSE	HKG	Asia Pacific	Hong Kong	166	8.64
47.245.42.210	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	116	8.63
47.245.29.64	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	236	8.63
8.222.131.102	80	80	FALSE	SIN	Asia Pacific	Singapore	22	8.63
47.91.14.69	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	79	8.63
8.222.187.107	2087	2087	TRUE	SIN	Asia Pacific	Singapore	137	8.63
8.219.115.215	80	80	FALSE	SIN	Asia Pacific	Singapore	6	8.63
8.219.103.65	2087	2087	TRUE	SIN	Asia Pacific	Singapore	73	8.63
8.222.182.10	8443	8443	TRUE	SIN	Asia Pacific	Singapore	85	8.63
8.222.221.197	2052	2052	FALSE	SIN	Asia Pacific	Singapore	10	8.62
47.236.15.73	8880	8880	FALSE	SIN	Asia Pacific	Singapore	31	8.62
47.74.10.135	2082	2082	FALSE	SIN	Asia Pacific	Singapore	151	8.62
8.218.105.223	2052	2052	FALSE	SIN	Asia Pacific	Singapore	87	8.62
8.219.113.27	8443	8443	TRUE	SIN	Asia Pacific	Singapore	100	8.62
8.222.137.178	8080	8080	FALSE	SIN	Asia Pacific	Singapore	12	8.62
8.219.60.68	2082	2082	FALSE	SIN	Asia Pacific	Singapore	3	8.62
8.222.175.78	2087	2087	TRUE	SIN	Asia Pacific	Singapore	120	8.62
47.245.38.233	2083	2083	TRUE	SIN	Asia Pacific	Singapore	270	8.61
8.219.111.147	8443	8443	TRUE	SIN	Asia Pacific	Singapore	61	8.61
8.219.101.72	2083	2083	TRUE	SIN	Asia Pacific	Singapore	124	8.61
8.219.0.162	2095	2095	FALSE	SIN	Asia Pacific	Singapore	11	8.61
47.91.17.102	2083	2083	TRUE	SIN	Asia Pacific	Singapore	258	8.61
47.245.14.12	2087	2087	TRUE	SIN	Asia Pacific	Singapore	304	8.61
8.209.243.137	80	80	FALSE	LAX	North America	Los Angeles	172	8.61
8.222.224.162	2053	2053	TRUE	SIN	Asia Pacific	Singapore	69	8.6
47.74.18.121	80	80	FALSE	SIN	Asia Pacific	Singapore	155	8.6
47.236.104.11	2086	2086	FALSE	SIN	Asia Pacific	Singapore	30	8.6
8.209.243.137	2083	2083	TRUE	LAX	North America	Los Angeles	201	8.59
47.245.57.38	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	239	8.59
8.219.84.102	2095	2095	FALSE	SIN	Asia Pacific	Singapore	3	8.59
